N,P,K,temperature,humidity,ph,rainfall,crop_label,source,crop_label_original
16.0,35.0,31.0,32.27652024,50.19368841,5.316875978000001,95.99487068,mango,crop_recommendation_2,mango
35.0,18.0,26.0,31.99490489,50.84881347,5.279388967,97.38741498,mango,crop_recommendation_2,mango
4.0,40.0,26.0,27.58258929,48.56916221,6.720041791,95.8445641,mango,crop_recommendation_2,mango
9.0,29.0,34.0,29.38471637,45.88744691,5.72742254,100.8124659,mango,crop_recommendation_2,mango
2.0,38.0,33.0,32.38697531,53.2328243,4.691396195,90.21633216,mango,crop_recommendation_2,mango
26.0,32.0,32.0,30.91471455,49.92963856,6.810186079,90.14047759,mango,crop_recommendation_2,mango
34.0,38.0,31.0,35.37775595,45.58110023,6.454045329,97.41586402,mango,crop_recommendation_2,mango
5.0,32.0,33.0,32.32362177,52.58967710000001,5.842763773,93.36718816,mango,crop_recommendation_2,mango
31.0,29.0,26.0,28.22373428,47.40519056,5.024124683999999,97.76832322,mango,crop_recommendation_2,mango
34.0,34.0,35.0,27.27433181,47.16808054,6.422710539,95.257992,mango,crop_recommendation_2,mango
36.0,19.0,32.0,27.10710832,50.70880979,4.94295037,92.37238878,mango,crop_recommendation_2,mango
7.0,17.0,26.0,34.89226666,48.75613373,6.414526606,91.63074547,mango,crop_recommendation_2,mango
38.0,15.0,27.0,33.7462686,48.50387598,6.777788126,92.26439205,mango,crop_recommendation_2,mango
5.0,19.0,25.0,27.351105600000004,54.43945147,6.441328044,96.27792547,mango,crop_recommendation_2,mango
37.0,36.0,26.0,32.89300162,52.61323969,4.650536197,94.49161372,mango,crop_recommendation_2,mango
21.0,31.0,32.0,35.38598705,51.42664176,5.254532213,90.29643888,mango,crop_recommendation_2,mango
37.0,36.0,27.0,27.552973600000005,47.90859131,5.910634533,90.40332704,mango,crop_recommendation_2,mango
23.0,23.0,30.0,32.82141065,47.45553843,4.755273631000001,90.89173106,mango,crop_recommendation_2,mango
36.0,26.0,26.0,30.17294105,51.0845903,6.814630246,95.23444287,mango,crop_recommendation_2,mango
24.0,33.0,35.0,29.26382931,54.82257868,5.342866119,100.7586226,mango,crop_recommendation_2,mango
26.0,18.0,30.0,32.06097197,51.08494181,6.336234623999999,96.59816497,mango,crop_recommendation_2,mango
22.0,17.0,26.0,28.69818144,47.71875722,4.754435025,99.642454,mango,crop_recommendation_2,mango
11.0,34.0,32.0,29.14305008,49.40983294,6.831706773,97.55155537,mango,crop_recommendation_2,mango
29.0,35.0,28.0,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,mango,crop_recommendation_2,mango
22.0,28.0,26.0,27.67256197,45.41692012,4.947683034,92.84991507,mango,crop_recommendation_2,mango
23.0,24.0,32.0,28.1218093,46.16888595,5.630619901,93.30247448,mango,crop_recommendation_2,mango
1.0,35.0,34.0,30.79375683,46.69536813,6.27339822,92.21318555,mango,crop_recommendation_2,mango
2.0,24.0,34.0,28.89409382,54.80750249,6.472774648,94.76322976,mango,crop_recommendation_2,mango
39.0,37.0,25.0,33.33024826,45.61143594,6.953246506,98.28583013,mango,crop_recommendation_2,mango
15.0,36.0,27.0,27.78912455,53.96886679,5.6437102160000014,91.01152997,mango,crop_recommendation_2,mango
3.0,18.0,31.0,31.65333432,48.20662669,6.392313972999999,91.09745581,mango,crop_recommendation_2,mango
8.0,38.0,32.0,29.75150773,46.73723302,4.981816523,91.405983,mango,crop_recommendation_2,mango
33.0,31.0,34.0,31.32995611,50.22287593,5.421265282999999,89.78216168,mango,crop_recommendation_2,mango
14.0,29.0,32.0,35.63627319,48.97047762,6.942520105,97.51952041,mango,crop_recommendation_2,mango
18.0,20.0,26.0,31.66524687,51.98594645,5.435840509,89.98024312,mango,crop_recommendation_2,mango
9.0,21.0,32.0,32.26935342,53.56092806,5.870116071,95.94035356,mango,crop_recommendation_2,mango
20.0,30.0,27.0,27.81005614,51.59445462,4.74910393,95.89898581,mango,crop_recommendation_2,mango
9.0,38.0,25.0,34.58561471,50.34035336,5.497946899,100.3060719,mango,crop_recommendation_2,mango
26.0,24.0,34.0,31.27180992,52.23810152,6.811291098,89.74409017,mango,crop_recommendation_2,mango
31.0,36.0,29.0,33.93679864,52.72170281,6.460542749,97.4611918,mango,crop_recommendation_2,mango
14.0,18.0,35.0,31.09154239,47.02058367,4.791146778,91.46664318,mango,crop_recommendation_2,mango
40.0,16.0,35.0,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango,crop_recommendation_2,mango
28.0,27.0,34.0,32.45465292,50.69693751,6.526654345,95.04871605,mango,crop_recommendation_2,mango
0.0,17.0,30.0,35.47478322,47.97230503,6.279133738,97.79072474,mango,crop_recommendation_2,mango
1.0,29.0,29.0,27.32961444,49.30347234,6.052026047000001,93.53197359,mango,crop_recommendation_2,mango
2.0,36.0,31.0,30.90225239,49.95955487,5.73171945,91.77522598,mango,crop_recommendation_2,mango
12.0,27.0,26.0,29.09382275,45.5661059,5.32307197,96.23520043,mango,crop_recommendation_2,mango
7.0,28.0,35.0,30.02086169,46.78393776,4.66910839,96.63721027,mango,crop_recommendation_2,mango
0.0,36.0,26.0,34.13072188,51.25786185,5.101206389,96.38808001,mango,crop_recommendation_2,mango
26.0,35.0,31.0,33.44619894,53.05980465,5.339556562,98.05089394,mango,crop_recommendation_2,mango
27.0,21.0,30.0,35.3915464,52.48823147,5.061081874,91.22881052,mango,crop_recommendation_2,mango
22.0,38.0,31.0,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango,crop_recommendation_2,mango
22.0,18.0,31.0,30.764551500000003,47.93791463,5.956027059,90.38503469,mango,crop_recommendation_2,mango
28.0,23.0,28.0,30.01821337,50.09831810000001,5.676032581,96.08745082,mango,crop_recommendation_2,mango
7.0,31.0,27.0,31.32863689,47.59319575,6.524114355,94.67344737,mango,crop_recommendation_2,mango
29.0,34.0,26.0,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango,crop_recommendation_2,mango
8.0,37.0,33.0,28.07802689,54.9640534,6.128167757000001,97.45373619,mango,crop_recommendation_2,mango
39.0,16.0,27.0,35.53845018,52.94641947,4.934964765,91.54560427,mango,crop_recommendation_2,mango
40.0,24.0,25.0,28.70595247,50.44030129,5.445008416,95.8946444,mango,crop_recommendation_2,mango
19.0,38.0,26.0,31.48451729,48.77926304,4.525722333,93.17221967,mango,crop_recommendation_2,mango
21.0,21.0,30.0,27.69819273,51.41593238,5.403908327999999,100.7720705,mango,crop_recommendation_2,mango
22.0,18.0,33.0,30.41235793,52.48100602,6.621623545,93.92375879,mango,crop_recommendation_2,mango
31.0,20.0,30.0,32.17752026,54.01352682,6.207495815,91.88766069,mango,crop_recommendation_2,mango
18.0,26.0,31.0,32.611261400000004,47.74916499,5.418475257000001,91.10190759,mango,crop_recommendation_2,mango
24.0,130.0,195.0,29.99677232,81.54156612,6.112305667,67.12534492,grapes,crop_recommendation_2,grapes
13.0,144.0,204.0,30.7280404,82.42614055,6.092241627000001,68.38135469,grapes,crop_recommendation_2,grapes
22.0,123.0,205.0,32.44577836,83.88504863,5.896343436,68.73932528,grapes,crop_recommendation_2,grapes
36.0,125.0,196.0,37.46566825,80.65968681,6.15526103,66.83872293,grapes,crop_recommendation_2,grapes
24.0,131.0,196.0,22.03296178,83.74372787,5.732453638,65.34440794,grapes,crop_recommendation_2,grapes
2.0,123.0,198.0,39.64851881,82.21079946,6.253034534,70.39906054,grapes,crop_recommendation_2,grapes
35.0,140.0,197.0,16.77557314,82.75241875,6.106190557000001,66.76285469,grapes,crop_recommendation_2,grapes
11.0,122.0,195.0,12.14190714,83.56812483,5.647202395,69.63122027,grapes,crop_recommendation_2,grapes
6.0,123.0,203.0,12.7567962,81.62497448,6.130310493,66.77844567,grapes,crop_recommendation_2,grapes
17.0,134.0,204.0,39.04071989,80.18393287,6.499604931,73.88467027,grapes,crop_recommendation_2,grapes
25.0,130.0,197.0,39.70772192,82.68593454,5.554831977,74.91506217,grapes,crop_recommendation_2,grapes
27.0,145.0,205.0,9.467960445,82.29335466,5.800242694,66.02765219,grapes,crop_recommendation_2,grapes
9.0,122.0,201.0,29.58748357,80.91934392,5.570290539,68.06417307,grapes,crop_recommendation_2,grapes
16.0,139.0,203.0,17.82803682,80.96093443,6.27564088,65.84748763,grapes,crop_recommendation_2,grapes
32.0,141.0,204.0,8.825674745,82.89753705,5.536645599,67.235765,grapes,crop_recommendation_2,grapes
22.0,138.0,195.0,27.83487131,83.51444973,6.208196881,73.02882766,grapes,crop_recommendation_2,grapes
31.0,144.0,202.0,11.02105378,80.55557235,5.870600622,68.23963161,grapes,crop_recommendation_2,grapes
3.0,136.0,205.0,17.5862944,80.84806564,6.334771461,71.40654520000002,grapes,crop_recommendation_2,grapes
28.0,122.0,197.0,19.89363946,82.73366439,5.856575335,69.66256816,grapes,crop_recommendation_2,grapes
4.0,136.0,204.0,29.93707596,81.77713468,5.898944282,65.52279323,grapes,crop_recommendation_2,grapes
39.0,145.0,201.0,36.73126647,80.58931938,5.775600435,72.24230804,grapes,crop_recommendation_2,grapes
38.0,132.0,197.0,20.42094753,81.54185044,5.931101816,66.93065667,grapes,crop_recommendation_2,grapes
36.0,133.0,198.0,25.51939719,83.98351748,6.2286454,69.17281221,grapes,crop_recommendation_2,grapes
25.0,121.0,201.0,30.50734778,82.71775569,5.594240602999999,70.08200379,grapes,crop_recommendation_2,grapes
15.0,125.0,199.0,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,crop_recommendation_2,grapes
24.0,140.0,205.0,12.087022,83.59398734,5.93202852,68.66813363,grapes,crop_recommendation_2,grapes
13.0,132.0,203.0,23.60115364,82.48336987,6.423216506,73.23901752,grapes,crop_recommendation_2,grapes
5.0,126.0,197.0,12.80000387,81.20876367,6.417500829,67.10439401,grapes,crop_recommendation_2,grapes
30.0,120.0,200.0,38.06099482,82.24729637,6.234904253,65.70148216,grapes,crop_recommendation_2,grapes
23.0,142.0,197.0,39.06555518,82.03812973,6.000573725,69.30772897,grapes,crop_recommendation_2,grapes
26.0,135.0,203.0,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,crop_recommendation_2,grapes
7.0,126.0,203.0,16.76201707,82.00335557,5.662140095,73.28712806,grapes,crop_recommendation_2,grapes
32.0,139.0,198.0,35.89307536,82.66850729,6.358186848,66.53946559,grapes,crop_recommendation_2,grapes
9.0,141.0,202.0,21.01245395,81.17931863,6.119495295,66.38448261,grapes,crop_recommendation_2,grapes
20.0,142.0,196.0,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,crop_recommendation_2,grapes
32.0,129.0,201.0,16.36251869,83.00471609,6.48754639,71.55665483,grapes,crop_recommendation_2,grapes
3.0,134.0,199.0,20.28370163,81.32235739,5.81717753,71.06611222,grapes,crop_recommendation_2,grapes
38.0,138.0,204.0,25.11108456,83.25447587,6.325480034,73.01026829,grapes,crop_recommendation_2,grapes
14.0,131.0,198.0,33.4641162,83.86742974,5.562790949,67.92204319,grapes,crop_recommendation_2,grapes
20.0,122.0,204.0,11.7976469,80.86325389,6.487369687,65.06962486,grapes,crop_recommendation_2,grapes
40.0,126.0,201.0,11.36300891,80.03100049,6.116982944,71.18289431,grapes,crop_recommendation_2,grapes
36.0,128.0,204.0,25.23542319,80.68700527,5.695792761,67.03840888,grapes,crop_recommendation_2,grapes
11.0,132.0,197.0,15.99050693,81.23966573,5.7343170070000005,74.40198861,grapes,crop_recommendation_2,grapes
0.0,137.0,195.0,22.4359017,80.18612085,6.329499832000001,65.3973168,grapes,crop_recommendation_2,grapes
19.0,123.0,200.0,34.76086052,81.03544763,6.167013532,65.70430027,grapes,crop_recommendation_2,grapes
31.0,136.0,197.0,31.11047251,83.34010951,5.653776057999999,71.43001582,grapes,crop_recommendation_2,grapes
4.0,134.0,200.0,28.57828803,80.95628959,5.840256272,73.34232097,grapes,crop_recommendation_2,grapes
39.0,139.0,201.0,41.18664903,81.01783402,5.5399808120000005,68.68895899,grapes,crop_recommendation_2,grapes
8.0,127.0,196.0,27.02766138,83.17093908,5.833302165,70.95666003,grapes,crop_recommendation_2,grapes
39.0,138.0,203.0,21.19339319,82.33098331,6.399433771,74.62834921,grapes,crop_recommendation_2,grapes
32.0,120.0,204.0,10.38004759,83.44518113,6.138958698,67.39173790000001,grapes,crop_recommendation_2,grapes
12.0,142.0,203.0,31.3115978,82.56407013,5.972850837999999,65.01095312,grapes,crop_recommendation_2,grapes
8.0,133.0,195.0,20.46657776,80.97598029,6.456079585,71.29813872,grapes,crop_recommendation_2,grapes
8.0,139.0,199.0,29.36947679,81.53996362,6.3364266670000005,66.13442813,grapes,crop_recommendation_2,grapes
21.0,134.0,202.0,10.72302459,80.02130636,6.425419926,65.29821120000001,grapes,crop_recommendation_2,grapes
40.0,140.0,195.0,14.97846952,80.49979873,6.2943956760000015,71.63437433,grapes,crop_recommendation_2,grapes
39.0,127.0,202.0,15.3246651,81.67215994,6.477768039,71.60102999,grapes,crop_recommendation_2,grapes
19.0,120.0,195.0,18.73932187,81.12109244,5.931538447,73.55807954,grapes,crop_recommendation_2,grapes
21.0,139.0,201.0,19.3642553,83.36094029,5.980598579,67.15094741,grapes,crop_recommendation_2,grapes
17.0,136.0,195.0,41.20733624,81.61051026,6.389783283,65.90227462,grapes,crop_recommendation_2,grapes
33.0,139.0,203.0,33.34214482,82.51034633,5.693287415,70.68098614,grapes,crop_recommendation_2,grapes
22.0,133.0,201.0,23.81995682,80.12211649,6.00299607,67.27398640000001,grapes,crop_recommendation_2,grapes
32.0,130.0,196.0,40.66012294,81.24995984,6.372959542,74.03030056,grapes,crop_recommendation_2,grapes
37.0,135.0,205.0,11.82768186,80.2827185,5.510924848999999,74.10225057,grapes,crop_recommendation_2,grapes
15.0,140.0,195.0,13.28504331,83.54193816,5.69945282,65.80006004,grapes,crop_recommendation_2,grapes
39.0,132.0,196.0,35.83089092,83.32560104,5.778594403,73.67984885,grapes,crop_recommendation_2,grapes
40.0,121.0,199.0,26.18159716,81.03886263,6.315586313,66.05911698,grapes,crop_recommendation_2,grapes
40.0,132.0,202.0,24.57558351,80.70695797,5.9718130060000005,69.706113,grapes,crop_recommendation_2,grapes
29.0,142.0,203.0,29.67229086,83.71498986,5.891195653,66.48490371,grapes,crop_recommendation_2,grapes
32.0,121.0,199.0,39.37102553,81.25353895,6.129812716,74.08101744,grapes,crop_recommendation_2,grapes
6.0,140.0,205.0,17.66558428,82.92903419,6.313085601,69.8671263,grapes,crop_recommendation_2,grapes
8.0,120.0,196.0,24.06679352,82.66396666,6.053662544,69.81855775,grapes,crop_recommendation_2,grapes
34.0,133.0,202.0,15.31413469,80.09711412,5.804799142,74.82144653,grapes,crop_recommendation_2,grapes
35.0,135.0,199.0,21.77466746,80.54942557,6.400719746,69.39630398,grapes,crop_recommendation_2,grapes
16.0,145.0,199.0,26.91624843,80.76838926,5.953966361,69.30927185,grapes,crop_recommendation_2,grapes
8.0,136.0,201.0,41.65602996,82.22118237,5.6092559920000005,74.19664838,grapes,crop_recommendation_2,grapes
25.0,129.0,195.0,17.98667801,81.17712085,5.777271492000001,72.37127689,grapes,crop_recommendation_2,grapes
16.0,130.0,201.0,29.12033769,82.79092939,5.682395429,68.8503047,grapes,crop_recommendation_2,grapes
39.0,129.0,203.0,34.38922481,83.18392806,5.863996687,71.03001556,grapes,crop_recommendation_2,grapes
38.0,135.0,203.0,41.36106301,82.79782954,6.444373116,69.92107482,grapes,crop_recommendation_2,grapes
33.0,120.0,205.0,35.12158265,82.26890793,5.550832177999999,69.71518491,grapes,crop_recommendation_2,grapes
35.0,125.0,204.0,19.6491772,80.15215777,6.107741787999999,73.69529586,grapes,crop_recommendation_2,grapes
1.0,132.0,200.0,16.27852801,82.94270065,5.620745638,66.57462809,grapes,crop_recommendation_2,grapes
39.0,140.0,203.0,21.11903604,80.63399198,6.349875906,69.27779761,grapes,crop_recommendation_2,grapes
28.0,145.0,202.0,19.2077707,82.90428409999998,6.484323189,66.83113717,grapes,crop_recommendation_2,grapes
6.0,128.0,200.0,25.96308415,82.57813624,5.838748311,70.31782647,grapes,crop_recommendation_2,grapes
6.0,139.0,199.0,25.67385024,81.6212135,6.29099842,74.10919422,grapes,crop_recommendation_2,grapes
29.0,122.0,196.0,41.94865736,81.15595212,5.638328481,73.06862952,grapes,crop_recommendation_2,grapes
37.0,144.0,197.0,11.18994268,80.8084305,6.415555956,66.34234944,grapes,crop_recommendation_2,grapes
38.0,120.0,197.0,17.5438296,82.94703302,6.323722572,73.77063744,grapes,crop_recommendation_2,grapes
38.0,141.0,198.0,13.05809741,80.28297993,5.757009965,70.75633584,grapes,crop_recommendation_2,grapes
14.0,121.0,203.0,9.724457611,83.74765639,6.1586894060000015,74.46411148,grapes,crop_recommendation_2,grapes
6.0,125.0,204.0,27.92004934,82.93262435,5.7335398070000005,69.92092839,grapes,crop_recommendation_2,grapes
32.0,138.0,197.0,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes,crop_recommendation_2,grapes
11.0,124.0,204.0,13.42988625,80.06633966,6.361141107000001,71.40043037,grapes,crop_recommendation_2,grapes
23.0,138.0,200.0,9.851242629,80.22631717,5.96537863,68.42802444,grapes,crop_recommendation_2,grapes
40.0,143.0,201.0,24.97256132,82.72828653,6.476757723,66.70016285,grapes,crop_recommendation_2,grapes
6.0,142.0,202.0,27.23708304,82.94573346,6.224542938,70.42508897,grapes,crop_recommendation_2,grapes
37.0,124.0,195.0,18.70679077,83.4795292,6.209928251,66.5964488,grapes,crop_recommendation_2,grapes
35.0,134.0,204.0,9.949929082,82.55138983,5.841138354,66.00817551,grapes,crop_recommendation_2,grapes
119.0,25.0,51.0,26.47330219,80.92254421,6.283818329,53.65742581,pepper,crop_recommendation_2,watermelon
119.0,19.0,55.0,25.18780042,83.44621709,6.818261382999999,46.87420883,pepper,crop_recommendation_2,watermelon
105.0,30.0,50.0,25.29954705,81.77527562,6.37620108,57.04147057,pepper,crop_recommendation_2,watermelon
114.0,8.0,50.0,24.74631269,88.30866319,6.581587932000001,57.95826144,pepper,crop_recommendation_2,watermelon
93.0,22.0,52.0,26.58740671,81.32563243,6.932739726,41.87540028,pepper,crop_recommendation_2,watermelon
80.0,26.0,55.0,24.53442564,88.989272,6.140099215,49.11618732,pepper,crop_recommendation_2,watermelon
85.0,27.0,45.0,26.0713757,88.7285657,6.467095849,57.79652846,pepper,crop_recommendation_2,watermelon
85.0,22.0,53.0,25.96534238,89.77076659,6.849471704,59.46338556,pepper,crop_recommendation_2,watermelon
82.0,22.0,45.0,26.22338015,85.34866045,6.512196212,54.60159289,pepper,crop_recommendation_2,watermelon
118.0,13.0,54.0,24.41311871,89.81574032,6.039584629,44.07843475,pepper,crop_recommendation_2,watermelon
83.0,25.0,53.0,26.49195283,80.04678201,6.057697106,57.72799157,pepper,crop_recommendation_2,watermelon
86.0,15.0,47.0,24.04355803,84.18406764,6.423898762,53.78929956,pepper,crop_recommendation_2,watermelon
101.0,10.0,47.0,25.5421695,83.31883376,6.936997681,57.57343233,pepper,crop_recommendation_2,watermelon
119.0,9.0,50.0,26.74550678,83.9195902,6.251286661,40.794305,pepper,crop_recommendation_2,watermelon
104.0,17.0,46.0,25.7131428,80.22972777,6.190015912000001,43.08961827,pepper,crop_recommendation_2,watermelon
95.0,12.0,51.0,25.76484262,84.17269959999999,6.681606702000001,44.22066914,pepper,crop_recommendation_2,watermelon
102.0,14.0,52.0,26.79489868,89.64815231,6.51075991,57.74091817,pepper,crop_recommendation_2,watermelon
109.0,21.0,55.0,24.9004602,89.73524177,6.770278088,57.44942094,pepper,crop_recommendation_2,watermelon
81.0,18.0,50.0,26.80750629,88.22874955,6.429788072999999,58.79889057,pepper,crop_recommendation_2,watermelon
103.0,17.0,51.0,25.11189154,80.02621335,6.209888345,44.20656987,pepper,crop_recommendation_2,watermelon
105.0,14.0,50.0,26.2148837,87.68839820000002,6.419052193,59.65590798,pepper,crop_recommendation_2,watermelon
97.0,8.0,52.0,24.9103226,86.97190046,6.237861736,49.48575692,pepper,crop_recommendation_2,watermelon
